ID,MEMBER_MAPPING_ID,MEMBER_MAPPING_ROW,VARIABLE_ID,IS_SOURCE,MEMBER_ID,VALID_FROM,VALID_TO,MEMBER_HIERARCHY
59,DPM_BAS_CPS_MCB_MCY_APL,64,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_13,,,
60,DPM_BAS_CPS_MCB_MCY_APL,64,TYP_INSTRMNT,false,TYP_INSTRMNT_251,,,
61,DPM_BAS_CPS_MCB_MCY_APL,64,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
62,DPM_BAS_CPS_MCB_MCY_APL,64,RPYMNT_RGHTS,false,RPYMNT_RGHTS_-1,,,
63,DPM_BAS_CPS_MCB_MCY_APL,64,INSTTTNL_SCTR,false,INSTTTNL_SCTR_-1,,,
64,DPM_BAS_CPS_MCB_MCY_APL,64,PRTY_RL_TYP,false,ENTTY_RL_TYP_46,,,
65,DPM_BAS_CPS_MCB_MCY_APL,64,MN_DBTR_INDCTR,false,MN_DBTR_INDCTR_1,,,
66,DPM_BAS_CPS_MCB_MCY_APL,64,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_1,,,
67,DPM_MCF,0,EBA_MCF,true,EBA_MC_EBA_x730,,,
68,DPM_MCF,1,EBA_MCF,true,EBA_MC_EBA_x0,,,
69,DPM_MCF,2,EBA_MCF,true,EBA_MC_EBA_x731,,,
70,DPM_TYH_F_20.01,0,EBA_TYH,true,EBA_MC_EBA_x681,,,
71,DPM_TYH_F_20.01,0,TYP_HDG,false,TYP_HDG_4,,,
72,DPM_TYH_F_20.01,1,EBA_TYH,true,EBA_MC_EBA_x0,,,
73,DPM_TYH_F_20.01,1,TYP_HDG,false,TYP_HDG_0,,,
74,DPM_TYH_F_20.01,2,EBA_TYH,true,EBA_MC_EBA_x678,,,
75,DPM_TYH_F_20.01,2,TYP_HDG,false,TYP_HDG_1,,,
76,DPM_TYH_F_20.01,3,EBA_TYH,true,EBA_MC_EBA_x680,,,
77,DPM_TYH_F_20.01,3,TYP_HDG,false,TYP_HDG_3,,,
78,DPM_TYH_F_20.01,4,EBA_TYH,true,EBA_MC_EBA_x679,,,
79,DPM_TYH_F_20.01,4,TYP_HDG,false,TYP_HDG_2,,,
80,DPM_TYH_F_20.01,5,EBA_TYH,true,EBA_MC_EBA_x697,,,
81,DPM_TYH_F_20.01,5,TYP_HDG,false,TYP_HDG_11,,,
82,DPM_TYH_F_20.01,6,EBA_TYH,true,EBA_MC_EBA_x692,,,
83,DPM_MCE_APL,50,MSRMNT_MTHD,false,MSRMNT_MTHD_0,,,
84,DPM_MCE_APL,50,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_0,,,
85,DPM_MCE_APL,51,EBA_MCE,true,EBA_MC_EBA_x45,,,
86,DPM_MCE_APL,51,EBA_APL,true,EBA_PL_EBA_x61,,,
87,DPM_MCE_APL,51,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
88,DPM_MCE_APL,51,RPYMNT_RGHTS,false,RPYMNT_RGHTS_0,,,
89,DPM_MCE_APL,51,MSRMNT_MTHD,false,MSRMNT_MTHD_0,,,
90,DPM_MCE_APL,51,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_0,,,
91,DPM_MCE_APL,52,EBA_MCE,true,EBA_MC_EBA_x45,,,
92,DPM_MCE_APL,52,EBA_APL,true,EBA_PL_EBA_x6,,,
93,DPM_MCE_APL,52,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
94,DPM_MCE_APL,52,RPYMNT_RGHTS,false,RPYMNT_RGHTS_0,,,
95,DPM_MCE_APL,52,MSRMNT_MTHD,false,MSRMNT_MTHD_0,,,
96,DPM_MCE_APL,52,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_2,,,
97,DPM_MCE_APL,53,EBA_MCE,true,EBA_MC_EBA_x103,,,
98,DPM_MCE_APL,53,EBA_APL,true,EBA_PL_EBA_x20,,,
99,DPM_MCE_APL,53,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_2,,,
100,DPM_MCE_APL,53,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
101,DPM_BAS_CPS_MCB_MCY_APL,1,HLD_SL_INDCTR,false,HLD_SL_INDCTR_1,,,
102,DPM_BAS_CPS_MCB_MCY_APL,1,RPYMNT_RGHTS,false,RPYMNT_RGHTS_0,,,
103,DPM_BAS_CPS_MCB_MCY_APL,1,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_504,,,
104,DPM_BAS_CPS_MCB_MCY_APL,1,PRTY_RL_TYP,false,ENTTY_RL_TYP_0,,,
105,DPM_BAS_CPS_MCB_MCY_APL,1,MN_DBTR_INDCTR,false,MN_DBTR_INDCTR_0,,,
106,DPM_BAS_CPS_MCB_MCY_APL,1,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_0,,,
107,DPM_BAS_CPS_MCB_MCY_APL,2,EBA_BAS,true,EBA_BA_EBA_x6,,,
108,DPM_BAS_CPS_MCB_MCY_APL,2,EBA_MCY,true,EBA_MC_EBA_x25,,,
109,DPM_BAS_CPS_MCB_MCY_APL,2,EBA_CPS,true,EBA_CT_EBA_x0,,,
110,DPM_BAS_CPS_MCB_MCY_APL,2,EBA_APL,true,EBA_PL_EBA_x0,,,
111,DPM_BAS_CPS_MCB_MCY_APL,2,EBA_MCB,true,EBA_MC_EBA_x0,,,
112,DPM_BAS_CPS_MCB_MCY_APL,2,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_0,,,
113,DPM_BAS_CPS_MCB_MCY_APL,2,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
114,DPM_BAS_CPS_MCB_MCY_APL,2,RPYMNT_RGHTS,false,RPYMNT_RGHTS_0,,,
115,DPM_BAS_CPS_MCB_MCY_APL,2,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_499,,,
116,DPM_BAS_CPS_MCB_MCY_APL,2,PRTY_RL_TYP,false,ENTTY_RL_TYP_0,,,
117,DPM_BAS_CPS_MCB_MCY_APL,2,MN_DBTR_INDCTR,false,MN_DBTR_INDCTR_0,,,
118,DPM_BAS_CPS_MCB_MCY_APL,2,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_0,,,
119,DPM_BAS_CPS_MCB_MCY_APL,3,EBA_BAS,true,EBA_BA_EBA_x6,,,
120,DPM_BAS_CPS_MCB_MCY_APL,3,EBA_MCY,true,EBA_MC_EBA_x634,,,
121,DPM_BAS_CPS_MCB_MCY_APL,3,EBA_CPS,true,EBA_CT_EBA_x0,,,
122,DPM_BAS_CPS_MCB_MCY_APL,3,EBA_APL,true,EBA_PL_EBA_x0,,,
123,DPM_BAS_CPS_MCB_MCY_APL,3,EBA_MCB,true,EBA_MC_EBA_x0,,,
124,DPM_BAS_CPS_MCB_MCY_APL,3,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_0,,,
125,DPM_TPD,8,EBA_TPD,true,EBA_TI_EBA_x80,,,
126,DPM_TPD,9,EBA_TPD,true,EBA_TI_EBA_x0,,,
127,DPM_BAS_MCY_APL,0,EBA_MCY,true,EBA_MC_EBA_x25,,,
128,DPM_BAS_MCY_APL,0,EBA_APL,true,EBA_PL_EBA_x0,,,
129,DPM_BAS_MCY_APL,0,EBA_BAS,true,EBA_BA_EBA_x6,,,
130,DPM_BAS_MCY_APL,0,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_0,,,
131,DPM_BAS_MCY_APL,0,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_499,,,
132,DPM_BAS_MCY_APL,0,HLD_SL_INDCTR,false,HLD_SL_INDCTR_-1,,,
133,DPM_BAS_MCY_APL,0,MSRMNT_MTHD,false,MSRMNT_MTHD_0,,,
134,DPM_BAS_MCY_APL,0,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_0,,,
135,DPM_BAS_MCY_APL,1,EBA_MCY,true,EBA_MC_EBA_x25,,,
136,DPM_BAS_MCY_APL,1,EBA_APL,true,EBA_PL_EBA_x13,,,
137,DPM_BAS_MCY_APL,1,EBA_BAS,true,EBA_BA_EBA_x6,,,
138,DPM_BAS_MCY_APL,1,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_0,,,
139,DPM_BAS_MCY_APL,1,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_504,,,
140,DPM_BAS_MCY_APL,1,HLD_SL_INDCTR,false,HLD_SL_INDCTR_1,,,
141,DPM_BAS_MCY_APL,1,MSRMNT_MTHD,false,MSRMNT_MTHD_0,,,
142,DPM_BAS_MCY_APL,1,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_0,,,
143,DPM_BAS_MCY_APL,2,EBA_MCY,true,EBA_MC_EBA_x210,,,
144,DPM_BAS_MCY_APL,2,EBA_APL,true,EBA_PL_EBA_x79,,,
145,DPM_BAS_MCY_APL,2,EBA_BAS,true,EBA_BA_EBA_x6,,,
146,DPM_BAS_MCY_APL,2,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_0,,,
147,DPM_BAS_MCY_APL,2,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_430,,,
148,DPM_BAS_MCY_APL,2,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
149,DPM_BAS_MCY_APL,2,MSRMNT_MTHD,false,MSRMNT_MTHD_4,,,
150,DPM_BAS_MCY_APL,2,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_0,,,
151,DPM_BAS_MCY_APL,3,EBA_MCY,true,EBA_MC_EBA_x25,,,
152,DPM_BAS_MCY_APL,3,EBA_APL,true,EBA_PL_EBA_x79,,,
153,DPM_BAS_MCY_APL,3,EBA_BAS,true,EBA_BA_EBA_x6,,,
154,DPM_BAS_MCY_APL,3,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_0,,,
155,DPM_BAS_MCY_APL,3,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_499,,,
156,DPM_BAS_MCY_APL,3,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
157,DPM_BAS_MCY_APL,3,MSRMNT_MTHD,false,MSRMNT_MTHD_4,,,
158,DPM_BAS_MCY_APL,3,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_0,,,
159,DPM_BAS_MCY_APL,4,EBA_MCY,true,EBA_MC_EBA_x37,,,
160,DPM_BAS_MCY_APL,4,EBA_APL,true,EBA_PL_EBA_x79,,,
161,DPM_BAS_MCY_APL,4,EBA_BAS,true,EBA_BA_EBA_x6,,,
