ID,CUBE_ID,COMBINATION_ID
17339,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151052_REF
17340,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456733_REF
17341,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152496_REF
17342,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152161_REF
17343,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152580_REF
17344,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152487_REF
17345,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429377_REF
17346,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429322_REF
17347,F_40_02_REF_FINREP_3_0,F_40_02_REF_FINREP_3_0_456731_REF
17348,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456973_REF
17349,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456081_REF
17350,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152163_REF
17351,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150848_REF
17352,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_441778_REF
17353,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442052_REF
17354,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429285_REF
17355,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152410_REF
17356,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442055_REF
17357,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112763_REF
17358,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112767_REF
17359,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112764_REF
17360,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442065_REF
17361,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151065_REF
17362,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150847_REF
17363,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_434228_REF
17364,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152578_REF
17365,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442058_REF
17366,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152412_REF
17367,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112782_REF
17368,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150852_REF
17369,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151062_REF
17370,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150849_REF
17371,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442044_REF
17372,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152358_REF
17373,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152494_REF
17374,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112773_REF
17375,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442042_REF
17376,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112798_REF
17377,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442053_REF
17378,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429411_REF
17379,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112771_REF
17380,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152408_REF
17381,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442059_REF
17382,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_441757_REF
17383,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150850_REF
17384,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456459_REF
17385,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_457222_REF
17386,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152172_REF
17387,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_434230_REF
17388,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429379_REF
17389,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152167_REF
17390,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152497_REF
17391,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151066_REF
17392,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152492_REF
17393,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152165_REF
17394,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152581_REF
17395,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151070_REF
17396,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456726_REF
17397,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456974_REF
17398,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151069_REF
17399,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429324_REF
17400,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442062_REF
17401,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152367_REF
17402,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429289_REF
17403,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442049_REF
17404,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_441810_REF
17405,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150898_REF
17406,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151068_REF
17407,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152368_REF
17408,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151058_REF
17409,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152474_REF
17410,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112781_REF
17411,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151051_REF
17412,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150853_REF
17413,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112765_REF
17414,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112801_REF
17415,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112807_REF
17416,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_67802_REF
17417,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152583_REF
17418,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152409_REF
17419,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442063_REF
17420,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151055_REF
17421,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_434225_REF
17422,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150896_REF
17423,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442061_REF
17424,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151064_REF
17425,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442041_REF
17426,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152366_REF
17427,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429287_REF
17428,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442051_REF
17429,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429355_REF
17430,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152486_REF
17431,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456729_REF
17432,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151049_REF
17433,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_454813_REF
17434,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152576_REF
17435,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152489_REF
17436,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152166_REF
17437,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152490_REF
17438,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_455016_REF
17439,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152479_REF
17440,F_40_02_REF_FINREP_3_0,F_40_02_REF_FINREP_3_0_454692_REF
17441,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152491_REF
17442,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429288_REF
17443,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152160_REF
17444,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456465_REF
17445,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152476_REF
17446,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152162_REF
17447,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151071_REF
17448,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151061_REF
17449,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152411_REF
17450,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112806_REF
17451,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152481_REF
17452,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151072_REF
17453,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112805_REF
17454,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112759_REF
17455,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152364_REF
17456,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442054_REF
17457,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442060_REF
17458,F_40_02_REF_FINREP_3_0,F_40_02_REF_FINREP_3_0_457223_REF
17459,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_441756_REF
17460,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442064_REF
17461,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150846_REF
17462,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152360_REF
17463,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150899_REF
17464,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442045_REF
17465,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150900_REF
17466,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152362_REF
17467,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150845_REF
17468,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442057_REF
17469,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442056_REF
17470,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112757_REF
17471,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112809_REF
17472,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152477_REF
17473,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151060_REF
17474,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152357_REF
17475,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151050_REF
17476,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456732_REF
17477,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152599_REF
17478,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152168_REF
17479,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151053_REF
17480,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152164_REF
17481,F_40_02_REF_FINREP_3_0,F_40_02_REF_FINREP_3_0_454812_REF
17482,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152483_REF
17483,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152493_REF
17484,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429290_REF
17485,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_434232_REF
17486,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456247_REF
17487,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429412_REF
17488,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152495_REF
17489,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152594_REF
17490,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_454693_REF
17491,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456564_REF
17492,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151063_REF
17493,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152171_REF
17494,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_455015_REF
17495,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152484_REF
17496,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_434231_REF
17497,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152170_REF
17498,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429356_REF
17499,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442050_REF
17500,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112797_REF
17501,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112793_REF
17502,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151054_REF
17503,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152473_REF
17504,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152359_REF
17505,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150855_REF
17506,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151059_REF
17507,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150897_REF
17508,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_441811_REF
17509,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152482_REF
17510,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112790_REF
17511,F_40_02_REF_FINREP_3_0,F_40_02_REF_FINREP_3_0_456471_REF
17512,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442046_REF
17513,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442047_REF
17514,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_434229_REF
17515,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442048_REF
17516,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112785_REF
17517,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442043_REF
17518,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152365_REF
17519,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152478_REF
17520,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_441812_REF
17521,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150856_REF
17522,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151056_REF
17523,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152361_REF
17524,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150854_REF
17525,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_434227_REF
17526,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152582_REF
17527,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112792_REF
17528,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429378_REF
17529,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112799_REF
17530,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429323_REF
17531,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152169_REF
17532,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151067_REF
17533,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_457221_REF
17534,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152480_REF
17535,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456458_REF
17536,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456082_REF
17537,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429286_REF
17538,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152579_REF
17539,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152475_REF
17540,F_09_01_REF_FINREP_3_0,F_09_01_REF_FINREP_3_0_155545_REF
17541,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_151591_REF
17542,F_10_00_REF_FINREP_3_0,F_10_00_REF_FINREP_3_0_153224_REF
17543,F_20_01_REF_FINREP_3_0,F_20_01_REF_FINREP_3_0_45686_REF
17544,F_07_02_REF_FINREP_3_0,F_07_02_REF_FINREP_3_0_155370_REF
17545,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_151677_REF
17546,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_153038_REF
17547,F_11_01_REF_FINREP_3_0,F_11_01_REF_FINREP_3_0_151441_REF
17548,F_04_07_REF_FINREP_3_0,F_04_07_REF_FINREP_3_0_45694_REF
17549,F_01_02_REF_FINREP_3_0,F_01_02_REF_FINREP_3_0_11349_REF
17550,F_09_02_REF_FINREP_3_0,F_09_02_REF_FINREP_3_0_84990_REF
17551,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_151703_REF
17552,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_11002_REF
17553,F_13_01_REF_FINREP_3_0,F_13_01_REF_FINREP_3_0_429432_REF
17554,F_01_02_REF_FINREP_3_0,F_01_02_REF_FINREP_3_0_113198_REF
17555,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_151995_REF
17556,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_441727_REF
17557,F_42_00_REF_FINREP_3_0,F_42_00_REF_FINREP_3_0_11787_REF
17558,F_04_08_REF_FINREP_3_0,F_04_08_REF_FINREP_3_0_150368_REF
17559,F_31_01_REF_FINREP_3_0,F_31_01_REF_FINREP_3_0_152150_REF
17560,F_41_02_REF_FINREP_3_0,F_41_02_REF_FINREP_3_0_151164_REF
17561,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_150390_REF
17562,F_04_08_REF_FINREP_3_0,F_04_08_REF_FINREP_3_0_150476_REF
17563,F_20_01_REF_FINREP_3_0,F_20_01_REF_FINREP_3_0_113136_REF
17564,F_41_02_REF_FINREP_3_0,F_41_02_REF_FINREP_3_0_151186_REF
17565,F_11_01_REF_FINREP_3_0,F_11_01_REF_FINREP_3_0_151400_REF
17566,F_13_01_REF_FINREP_3_0,F_13_01_REF_FINREP_3_0_429435_REF
17567,F_04_06_REF_FINREP_3_0,F_04_06_REF_FINREP_3_0_45898_REF
17568,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_152892_REF
17569,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150824_REF
17570,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_46516_REF
17571,F_07_02_REF_FINREP_3_0,F_07_02_REF_FINREP_3_0_155430_REF
17572,F_05_01_REF_FINREP_3_0,F_05_01_REF_FINREP_3_0_408956_REF
17573,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_11487_REF
17574,F_10_00_REF_FINREP_3_0,F_10_00_REF_FINREP_3_0_152034_REF
17575,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150629_REF
17576,F_04_08_REF_FINREP_3_0,F_04_08_REF_FINREP_3_0_153471_REF
17577,F_41_01_REF_FINREP_3_0,F_41_01_REF_FINREP_3_0_11467_REF
17578,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150566_REF
17579,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_67573_REF
17580,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_153300_REF
17581,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_234390_REF
17582,F_10_00_REF_FINREP_3_0,F_10_00_REF_FINREP_3_0_151910_REF
17583,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150771_REF
17584,F_05_01_REF_FINREP_3_0,F_05_01_REF_FINREP_3_0_152439_REF
17585,F_05_01_REF_FINREP_3_0,F_05_01_REF_FINREP_3_0_152430_REF
17586,F_07_02_REF_FINREP_3_0,F_07_02_REF_FINREP_3_0_155416_REF
17587,F_41_01_REF_FINREP_3_0,F_41_01_REF_FINREP_3_0_152071_REF
17588,F_41_01_REF_FINREP_3_0,F_41_01_REF_FINREP_3_0_151668_REF
17589,F_04_10_REF_FINREP_3_0,F_04_10_REF_FINREP_3_0_153174_REF
17590,F_06_01_REF_FINREP_3_0,F_06_01_REF_FINREP_3_0_152407_REF
17591,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_408823_REF
17592,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_153113_REF
17593,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_151622_REF
17594,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_151705_REF
17595,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_153101_REF
17596,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_150331_REF
17597,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150569_REF
17598,F_04_08_REF_FINREP_3_0,F_04_08_REF_FINREP_3_0_153473_REF
17599,F_09_02_REF_FINREP_3_0,F_09_02_REF_FINREP_3_0_39668_REF
17600,F_41_01_REF_FINREP_3_0,F_41_01_REF_FINREP_3_0_151656_REF
17601,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150605_REF
17602,F_07_02_REF_FINREP_3_0,F_07_02_REF_FINREP_3_0_155367_REF
17603,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_153329_REF
17604,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150561_REF
17605,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_151540_REF
17606,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150733_REF
17607,F_06_01_REF_FINREP_3_0,F_06_01_REF_FINREP_3_0_150972_REF
17608,F_04_08_REF_FINREP_3_0,F_04_08_REF_FINREP_3_0_153528_REF
17609,F_01_01_REF_FINREP_3_0,F_01_01_REF_FINREP_3_0_45749_REF
17610,F_13_01_REF_FINREP_3_0,F_13_01_REF_FINREP_3_0_429469_REF
17611,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150567_REF
17612,F_20_01_REF_FINREP_3_0,F_20_01_REF_FINREP_3_0_234417_REF
17613,F_04_10_REF_FINREP_3_0,F_04_10_REF_FINREP_3_0_153195_REF
17614,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_441734_REF
17615,F_04_08_REF_FINREP_3_0,F_04_08_REF_FINREP_3_0_153529_REF
17616,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_151452_REF
17617,F_04_08_REF_FINREP_3_0,F_04_08_REF_FINREP_3_0_153440_REF
17618,F_20_02_REF_FINREP_3_0,F_20_02_REF_FINREP_3_0_45827_REF
17619,F_05_01_REF_FINREP_3_0,F_05_01_REF_FINREP_3_0_152591_REF
17620,F_13_01_REF_FINREP_3_0,F_13_01_REF_FINREP_3_0_429443_REF
17621,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_150444_REF
17622,F_04_10_REF_FINREP_3_0,F_04_10_REF_FINREP_3_0_152148_REF
17623,F_10_00_REF_FINREP_3_0,F_10_00_REF_FINREP_3_0_151928_REF
17624,F_04_08_REF_FINREP_3_0,F_04_08_REF_FINREP_3_0_150362_REF
17625,F_31_01_REF_FINREP_3_0,F_31_01_REF_FINREP_3_0_67897_REF
17626,F_04_10_REF_FINREP_3_0,F_04_10_REF_FINREP_3_0_150403_REF
17627,F_41_01_REF_FINREP_3_0,F_41_01_REF_FINREP_3_0_151860_REF
17628,F_11_01_REF_FINREP_3_0,F_11_01_REF_FINREP_3_0_151498_REF
17629,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_11386_REF
17630,F_04_10_REF_FINREP_3_0,F_04_10_REF_FINREP_3_0_153218_REF
17631,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_153402_REF
17632,F_41_01_REF_FINREP_3_0,F_41_01_REF_FINREP_3_0_152060_REF
17633,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_151699_REF
17634,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_11138_REF
17635,F_20_01_REF_FINREP_3_0,F_20_01_REF_FINREP_3_0_46015_REF
17636,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_10998_REF
17637,F_04_10_REF_FINREP_3_0,F_04_10_REF_FINREP_3_0_153173_REF
17638,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_153105_REF
17639,F_04_07_REF_FINREP_3_0,F_04_07_REF_FINREP_3_0_45678_REF
17640,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150778_REF
17641,F_10_00_REF_FINREP_3_0,F_10_00_REF_FINREP_3_0_153279_REF
17642,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_152902_REF
17643,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_234389_REF
17644,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_11372_REF
17645,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_152010_REF
17646,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_45603_REF
17647,F_10_00_REF_FINREP_3_0,F_10_00_REF_FINREP_3_0_151088_REF
17648,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_46541_REF
