CUBE_STRUCTURE_ITEM_LINK_ID,CUBE_LINK_ID,FOREIGN_CUBE_VARIABLE_CODE,PRIMARY_CUBE_VARIABLE_CODE
F_04_03_1_REF_FINREP_3_0:PRTY:Other loans:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_03_1_REF_FINREP_3_0:PRTY:Other loans,2183,1334
F_04_03_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_03_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds,2187,1530
F_04_03_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_03_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans,2187,1530
F_04_03_1_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_03_1_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds,2322,1590
F_04_04_1_REF_FINREP_3_0:CLLTRL:Other loans:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_04_04_1_REF_FINREP_3_0:CLLTRL:Other loans,2266,324
F_04_04_1_REF_FINREP_3_0:CLLTRL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_04_1_REF_FINREP_3_0:CLLTRL:Other loans,2345,328
F_04_04_1_REF_FINREP_3_0:CRDT_FCLTY:Other loans:IMPRMNT_STTS:IMPRMNT_STTS,F_04_04_1_REF_FINREP_3_0:CRDT_FCLTY:Other loans,2276,415
F_04_04_1_REF_FINREP_3_0:INSTRMNT:Other loans:TYP_INSTRMNT:TYP_INSTRMNT,F_04_04_1_REF_FINREP_3_0:INSTRMNT:Other loans,2274,824
F_04_04_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_04_04_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans,2273,862
F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2266,905
F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCMLTD_PRTL_WRTFFS:ACCMLTD_PRTL_WRTFFS,F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2342,908
F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCMLTD_TTL_WRTFFS:ACCMLTD_TTL_WRTFFS,F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2344,909
F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2345,924
F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2285,990
F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans:LW_CRDT_RSK_INDCTR:LW_CRDT_RSK_INDCTR,F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2295,966
F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2269,981
F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,2266,1106
F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:ACCMLTD_PRTL_WRTFFS:ACCMLTD_PRTL_WRTFFS,F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,2342,1109
F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:ACCMLTD_TTL_WRTFFS:ACCMLTD_TTL_WRTFFS,F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,2344,1110
F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,2345,1114
F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,2285,1120
F_04_04_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds:ENTRPRS_SZ:ENTRPRS_SZ,F_04_04_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds,2294,1320
F_04_04_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_04_04_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds,2270,1323
F_04_04_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_04_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds,2271,1334
F_04_04_1_REF_FINREP_3_0:PRTY:Other loans:ENTRPRS_SZ:ENTRPRS_SZ,F_04_04_1_REF_FINREP_3_0:PRTY:Other loans,2294,1320
F_04_04_1_REF_FINREP_3_0:PRTY:Other loans:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_04_04_1_REF_FINREP_3_0:PRTY:Other loans,2270,1323
F_04_04_1_REF_FINREP_3_0:PRTY:Other loans:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_04_1_REF_FINREP_3_0:PRTY:Other loans,2271,1334
F_04_04_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_04_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds,2275,1530
F_04_04_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_04_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans,2275,1530
F_04_04_1_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_04_1_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds,2345,1590
F_04_05_REF_FINREP_3_0:CLLTRL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_05_REF_FINREP_3_0:CLLTRL:Other loans,2086,328
F_04_05_REF_FINREP_3_0:INSTRMNT:Other loans:TYP_INSTRMNT:TYP_INSTRMNT,F_04_05_REF_FINREP_3_0:INSTRMNT:Other loans,2090,824
F_04_05_REF_FINREP_3_0:INSTRMNT_RL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_05_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2086,924
F_04_05_REF_FINREP_3_0:INSTRMNT_RL:Other loans:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_04_05_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2089,981
F_04_05_REF_FINREP_3_0:INSTRMNT_RL:Other loans:SBRDNTD_DBT:SBRDNTD_DBT,F_04_05_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2092,982
F_04_05_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_05_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,2086,1114
F_04_05_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_05_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds,2091,1530
F_04_05_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_05_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans,2091,1530
F_04_05_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_05_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds,2086,1590
F_04_06_REF_FINREP_3_0:CLLTRL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_06_REF_FINREP_3_0:CLLTRL:Other loans,1957,328
F_04_06_REF_FINREP_3_0:INSTRMNT:Other loans:TYP_INSTRMNT:TYP_INSTRMNT,F_04_06_REF_FINREP_3_0:INSTRMNT:Other loans,1965,824
F_04_06_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_04_06_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans,1964,862
F_04_06_REF_FINREP_3_0:INSTRMNT_RL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_06_REF_FINREP_3_0:INSTRMNT_RL:Other loans,1957,924
F_04_06_REF_FINREP_3_0:INSTRMNT_RL:Other loans:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_04_06_REF_FINREP_3_0:INSTRMNT_RL:Other loans,1960,981
F_04_06_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_06_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,1957,1114
F_04_06_REF_FINREP_3_0:PRTY:Non Negotiable bonds:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_04_06_REF_FINREP_3_0:PRTY:Non Negotiable bonds,1961,1323
F_04_06_REF_FINREP_3_0:PRTY:Non Negotiable bonds:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_06_REF_FINREP_3_0:PRTY:Non Negotiable bonds,1962,1334
F_04_06_REF_FINREP_3_0:PRTY:Other loans:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_04_06_REF_FINREP_3_0:PRTY:Other loans,1961,1323
F_04_06_REF_FINREP_3_0:PRTY:Other loans:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_06_REF_FINREP_3_0:PRTY:Other loans,1962,1334
F_04_06_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_06_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds,1966,1530
F_04_06_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_06_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans,1966,1530
F_04_06_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_06_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds,1957,1590
F_04_07_REF_FINREP_3_0:CLLTRL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_07_REF_FINREP_3_0:CLLTRL:Other loans,1866,328
F_04_07_REF_FINREP_3_0:CRDT_FCLTY:Other loans:PRFRMNG_STTS:DFLT_STTS,F_04_07_REF_FINREP_3_0:CRDT_FCLTY:Other loans,1876,399
F_04_07_REF_FINREP_3_0:CRDT_FCLTY:Other loans:PRFRMNG_STTS:PRFRMNG_STTS,F_04_07_REF_FINREP_3_0:CRDT_FCLTY:Other loans,1876,419
F_04_07_REF_FINREP_3_0:INSTRMNT:Other loans:TYP_INSTRMNT:TYP_INSTRMNT,F_04_07_REF_FINREP_3_0:INSTRMNT:Other loans,1874,824
F_04_07_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_04_07_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans,1873,862
F_04_07_REF_FINREP_3_0:INSTRMNT_RL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_07_REF_FINREP_3_0:INSTRMNT_RL:Other loans,1866,924
F_04_07_REF_FINREP_3_0:INSTRMNT_RL:Other loans:PRFRMNG_STTS:DFLT_STTS,F_04_07_REF_FINREP_3_0:INSTRMNT_RL:Other loans,1876,926
F_04_07_REF_FINREP_3_0:INSTRMNT_RL:Other loans:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_04_07_REF_FINREP_3_0:INSTRMNT_RL:Other loans,1869,981
F_04_07_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_07_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,1866,1114
F_04_07_REF_FINREP_3_0:PRTY:Non Negotiable bonds:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_04_07_REF_FINREP_3_0:PRTY:Non Negotiable bonds,1870,1323
F_04_07_REF_FINREP_3_0:PRTY:Non Negotiable bonds:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_07_REF_FINREP_3_0:PRTY:Non Negotiable bonds,1871,1334
F_04_07_REF_FINREP_3_0:PRTY:Other loans:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_04_07_REF_FINREP_3_0:PRTY:Other loans,1870,1323
F_04_07_REF_FINREP_3_0:PRTY:Other loans:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_07_REF_FINREP_3_0:PRTY:Other loans,1871,1334
F_04_07_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_07_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds,1875,1530
F_04_07_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_07_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans,1875,1530
F_04_07_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_07_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds,1866,1590
F_04_08_REF_FINREP_3_0:CLLTRL:Other loans:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_04_08_REF_FINREP_3_0:CLLTRL:Other loans,1928,324
F_04_08_REF_FINREP_3_0:CLLTRL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_08_REF_FINREP_3_0:CLLTRL:Other loans,2049,328
F_04_08_REF_FINREP_3_0:CRDT_FCLTY:Other loans:IMPRMNT_STTS:IMPRMNT_STTS,F_04_08_REF_FINREP_3_0:CRDT_FCLTY:Other loans,1937,415
F_04_08_REF_FINREP_3_0:CRDT_FCLTY:Other loans:PRFRMNG_STTS:DFLT_STTS,F_04_08_REF_FINREP_3_0:CRDT_FCLTY:Other loans,1935,399
F_04_08_REF_FINREP_3_0:CRDT_FCLTY:Other loans:PRFRMNG_STTS:PRFRMNG_STTS,F_04_08_REF_FINREP_3_0:CRDT_FCLTY:Other loans,1935,419
F_04_08_REF_FINREP_3_0:INSTRMNT:Other loans:TYP_INSTRMNT:TYP_INSTRMNT,F_04_08_REF_FINREP_3_0:INSTRMNT:Other loans,1933,824
F_04_08_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_04_08_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans,1932,862
F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans,1928,905
F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCMLTD_PRTL_WRTFFS:ACCMLTD_PRTL_WRTFFS,F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans,1982,908
F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCMLTD_TTL_WRTFFS:ACCMLTD_TTL_WRTFFS,F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2076,909
F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2049,924
F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2034,990
F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans:IMPRMNT_STTS:DFLT_STTS,F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans,1937,926
F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans:PRFRMNG_STTS:DFLT_STTS,F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans,1935,926
F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans,1939,981
F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,1928,1106
F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:ACCMLTD_PRTL_WRTFFS:ACCMLTD_PRTL_WRTFFS,F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,1982,1109
F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:ACCMLTD_TTL_WRTFFS:ACCMLTD_TTL_WRTFFS,F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,2076,1110
F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,2049,1114
F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,2034,1120
F_04_08_REF_FINREP_3_0:PRTY:Non Negotiable bonds:ENTRPRS_SZ:ENTRPRS_SZ,F_04_08_REF_FINREP_3_0:PRTY:Non Negotiable bonds,2015,1320
F_04_08_REF_FINREP_3_0:PRTY:Non Negotiable bonds:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_04_08_REF_FINREP_3_0:PRTY:Non Negotiable bonds,1929,1323
F_04_08_REF_FINREP_3_0:PRTY:Non Negotiable bonds:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_08_REF_FINREP_3_0:PRTY:Non Negotiable bonds,1930,1334
F_04_08_REF_FINREP_3_0:PRTY:Other loans:ENTRPRS_SZ:ENTRPRS_SZ,F_04_08_REF_FINREP_3_0:PRTY:Other loans,2015,1320
F_04_08_REF_FINREP_3_0:PRTY:Other loans:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_04_08_REF_FINREP_3_0:PRTY:Other loans,1929,1323
F_04_08_REF_FINREP_3_0:PRTY:Other loans:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_08_REF_FINREP_3_0:PRTY:Other loans,1930,1334
F_04_08_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_08_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds,1934,1530
F_04_08_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_08_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans,1934,1530
F_04_08_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_08_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds,2049,1590
F_04_09_REF_FINREP_3_0:CLLTRL:Other loans:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_04_09_REF_FINREP_3_0:CLLTRL:Other loans,1953,324
F_04_09_REF_FINREP_3_0:CLLTRL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_09_REF_FINREP_3_0:CLLTRL:Other loans,1857,328
F_04_09_REF_FINREP_3_0:CRDT_FCLTY:Other loans:ACCMLTD_NGTV_VL_ADJSTMNT_CR:ACCMLTD_NGTV_VL_ADJSTMNT_CR,F_04_09_REF_FINREP_3_0:CRDT_FCLTY:Other loans,2013,393
F_04_09_REF_FINREP_3_0:CRDT_FCLTY:Other loans:ACCMLTD_NGTV_VL_ADJSTMNT_MR:ACCMLTD_NGTV_VL_ADJSTMNT_MR,F_04_09_REF_FINREP_3_0:CRDT_FCLTY:Other loans,2014,394
F_04_09_REF_FINREP_3_0:CRDT_FCLTY:Other loans:IMPRMNT_STTS:IMPRMNT_STTS,F_04_09_REF_FINREP_3_0:CRDT_FCLTY:Other loans,1848,415
F_04_09_REF_FINREP_3_0:INSTRMNT:Other loans:TYP_INSTRMNT:TYP_INSTRMNT,F_04_09_REF_FINREP_3_0:INSTRMNT:Other loans,1855,824
F_04_09_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_04_09_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans,1854,862
F_04_09_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_04_09_REF_FINREP_3_0:INSTRMNT_RL:Other loans,1953,905
F_04_09_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCMLTD_NGTV_VL_ADJSTMNT_CR:ACCMLTD_NGTV_VL_ADJSTMNT_CR,F_04_09_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2013,906
F_04_09_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCMLTD_NGTV_VL_ADJSTMNT_MR:ACCMLTD_NGTV_VL_ADJSTMNT_MR,F_04_09_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2014,907
F_04_09_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCMLTD_PRTL_WRTFFS:ACCMLTD_PRTL_WRTFFS,F_04_09_REF_FINREP_3_0:INSTRMNT_RL:Other loans,1890,908
F_04_09_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCMLTD_TTL_WRTFFS:ACCMLTD_TTL_WRTFFS,F_04_09_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2075,909
